"area","year","est","lwr","upr","log_est","se","type"
"WA",2008,441.58943599014,195.552532410174,997.180796253113,6.09038057255297,0.415595147496444,"index"
"WA",2009,388.245477723778,153.366881254083,982.836383842502,5.96163781411493,0.47388873151237,"index"
"WA",2010,311.81305489004,142.525916678971,682.1733440863,5.74240382518284,0.399435896146368,"index"
"WA",2011,270.47495600827,114.145067921605,640.909880380638,5.60017950992743,0.44016591717209,"index"
"WA",2012,464.39879962565,188.419291955553,1144.60808580375,6.14074366503497,0.460250247624823,"index"
"WA",2013,371.746305585059,155.526124590144,888.566574138744,5.91821164738923,0.444598948225238,"index"
"WA",2014,1018.32202604758,483.138281255828,2146.34151125058,6.92591147915834,0.380419525953622,"index"
"WA",2015,326.246180542101,129.002596912623,825.073082756631,5.78765225141772,0.473386104781312,"index"
"WA",2016,513.177190777763,259.921686512811,1013.19298388584,6.24062118665978,0.347068013545867,"index"
"WA",2017,224.746500134836,105.857399333542,477.160686365485,5.41497310097169,0.384129610451265,"index"
"WA",2018,252.977475935036,131.092751907882,488.185673113585,5.53330045683954,0.33541195630509,"index"
"WA",2019,311.047557601621,112.753254300449,858.073531360137,5.7399458188216,0.517736032847726,"index"
"WA",2021,415.71615123267,190.358852499154,907.863837834767,6.03000269860142,0.398523501750232,"index"
"WA",2022,326.016161266499,152.955204714027,694.886699708339,5.78694695457505,0.386130491002579,"index"
"WA",2023,298.156080247451,122.902486102425,723.313669297451,5.69761710861105,0.452164361474594,"index"
"WA",2024,306.330352804152,156.570690035224,599.33493955992,5.72466410394759,0.342433079244507,"index"
"OR",2003,594.24000430232,284.960563536558,1239.19316529537,6.38728328540438,0.374972445444519,"index"
"OR",2004,176.695444482466,59.796923573999,522.121845653473,5.17442759790936,0.552802700495151,"index"
"OR",2005,218.227645561608,93.4944134287412,509.370598101671,5.38553876363927,0.432475844067023,"index"
"OR",2006,254.478619411678,108.365017796848,597.603996698257,5.5392168222913,0.435575095335594,"index"
"OR",2007,215.918758470643,85.3755034699147,546.068935053866,5.37490221874251,0.473397986406414,"index"
"OR",2008,406.95994202267,176.719455104063,937.171260026633,6.00871475805006,0.425595209355079,"index"
"OR",2009,351.953001291957,136.828496067196,905.300567343687,5.86349764762669,0.482034040930387,"index"
"OR",2010,283.752842681324,126.201202259647,637.994522144715,5.6481035870056,0.413388264638135,"index"
"OR",2011,245.1763926515,105.96440315157,567.279781943564,5.50197792149678,0.42800516220012,"index"
"OR",2012,423.907815936289,167.805761929041,1070.86809383735,6.04951601634924,0.472819343692078,"index"
"OR",2013,344.03579832271,139.965939526363,845.638809899541,5.84074571685062,0.458858744360739,"index"
"OR",2014,941.741810536127,442.166466186026,2005.75508441823,6.8477311505281,0.385744189682693,"index"
"OR",2015,296.10605438278,119.513251140138,733.632418210498,5.69071768198659,0.46291178599059,"index"
"OR",2016,482.544195817266,251.464077839382,925.972818533786,6.17907251413298,0.332543032212964,"index"
"OR",2017,208.508202334885,102.041439446245,426.058968560789,5.33997838020073,0.364598220159773,"index"
"OR",2018,238.005811498201,124.365405452417,455.486524575283,5.47229509143303,0.331164779629006,"index"
"OR",2019,286.115578710393,99.8492035809296,819.857559649258,5.65639585054982,0.53711944463193,"index"
"OR",2021,385.819639908763,177.943521617636,836.539555843962,5.95537000614523,0.394856133372361,"index"
"OR",2022,301.632427496068,141.496990200021,642.996866495589,5.70920914857717,0.386196230319487,"index"
"OR",2023,272.019798699609,106.618428739245,694.014831765561,5.60587485298378,0.477875351844577,"index"
"OR",2024,283.965976966425,143.40669323904,562.293671607681,5.64885443157069,0.348562440216284,"index"
"CA",2003,191.027524995906,83.1983490425932,438.608646998269,5.25241752759,0.424084335097024,"index"
"CA",2004,52.4122944237399,16.2944162900503,168.588340807163,3.95914119021378,0.596091922706706,"index"
"CA",2005,67.1589998890741,26.8808271154803,167.789898976108,4.20706294063143,0.467176775699567,"index"
"CA",2006,77.3029009290271,29.3250401137278,203.775969917449,4.34773148307844,0.494544659128132,"index"
"CA",2007,64.9358729371435,23.9618406031519,175.974277767051,4.17340021271715,0.508650990759555,"index"
"CA",2008,128.645304475468,52.0022446565107,318.248077037839,4.85705903961991,0.462137142643121,"index"
"CA",2009,106.299753478042,38.9751665205051,289.918904735085,4.66626296622989,0.511916691691309,"index"
"CA",2010,86.5894959089968,35.0249128466152,214.068792536589,4.46117851385825,0.461803847977348,"index"
"CA",2011,74.0381045632493,28.7803960152272,190.464402380648,4.30457988720539,0.48209325947295,"index"
"CA",2012,130.448449928878,48.7851355887088,348.811126247757,4.87097812901983,0.501821701271285,"index"
"CA",2013,110.086882886782,41.1358857291046,294.611908043918,4.70126989845475,0.502248527820097,"index"
"CA",2014,300.716379211019,127.971082091775,706.646683357206,5.70616755878379,0.435907622938647,"index"
"CA",2015,89.7204950744284,32.2341873701529,249.727630604213,4.49669922763086,0.522291035351018,"index"
"CA",2016,162.032828307453,74.924562632482,350.414290412294,5.08779895857606,0.393536406219058,"index"
"CA",2017,67.2068300745782,28.8152211456052,156.749031556959,4.20777488037887,0.432085042138567,"index"
"CA",2018,80.0557537191356,37.6785009254102,170.094975811969,4.38272331342607,0.384514029243073,"index"
"CA",2019,89.958609355328,28.6102232184928,282.855234485333,4.49934966849373,0.584493168437781,"index"
"CA",2021,124.491625345561,54.9724134024181,281.926221207122,4.82423844734157,0.417052032021381,"index"
"CA",2022,96.4416366772756,41.2873556522136,225.274521413748,4.56893802410712,0.432855775029642,"index"
"CA",2023,83.5899855160041,31.3626687426592,222.789895078722,4.42592372243678,0.50016502246754,"index"
"CA",2024,91.3085147549285,41.9079222166594,198.941976260439,4.51424404453307,0.397338505828084,"index"
"North of Cape Mendocino",2003,1292.42695408953,642.373070609092,2600.30737289985,7.16427708957434,0.356694231786056,"index"
"North of Cape Mendocino",2004,389.001253067828,134.631314548033,1123.97309196853,5.96358256486732,0.541358175017174,"index"
"North of Cape Mendocino",2005,477.628915578822,210.087965957535,1085.87552817334,6.16883410375245,0.419042279199684,"index"
"North of Cape Mendocino",2006,558.090477096885,240.884985897341,1293.00288046582,6.3245210945721,0.42868211791805,"index"
"North of Cape Mendocino",2007,474.280207122727,191.636367998912,1173.79450058067,6.16179830129958,0.462354741627884,"index"
"North of Cape Mendocino",2008,887.191286856226,398.237743652973,1976.47860359388,6.78806061504139,0.408686816979039,"index"
"North of Cape Mendocino",2009,772.560742446098,309.74555901709,1926.90446527415,6.64971063667883,0.466314412303098,"index"
"North of Cape Mendocino",2010,621.848395166445,287.910320621458,1343.11068021596,6.4326963253558,0.392888484949648,"index"
"North of Cape Mendocino",2011,538.192833626127,235.378986365378,1230.57512753877,6.2882169227566,0.421956732988516,"index"
"North of Cape Mendocino",2012,927.804265343502,380.207747842874,2264.07999225029,6.83282078957319,0.45516294606867,"index"
"North of Cape Mendocino",2013,748.728648541537,315.634546529871,1776.08755223435,6.61837663288488,0.440718091605192,"index"
"North of Cape Mendocino",2014,2050.11820456397,992.04553628581,4236.68521146765,7.62565273123305,0.370355642865617,"index"
"North of Cape Mendocino",2015,649.641522235032,265.359653753234,1590.42304073969,6.47642070650148,0.456811769881898,"index"
"North of Cape Mendocino",2016,1043.50536998351,549.896154113221,1980.19835025111,6.950340872631,0.326848568640939,"index"
"North of Cape Mendocino",2017,453.324032734495,222.884826406482,922.012870808371,6.11660717382468,0.362227068913763,"index"
"North of Cape Mendocino",2018,514.579564682856,275.038479903519,962.745752820056,6.24335018798812,0.319617696105538,"index"
"North of Cape Mendocino",2019,624.228104101773,226.220293188203,1722.48351577512,6.43651585301693,0.517870015923488,"index"
"North of Cape Mendocino",2021,838.699456503807,395.126892498439,1780.23007720883,6.73185242596799,0.384009844956774,"index"
"North of Cape Mendocino",2022,656.518340993523,315.916501653916,1364.33624012798,6.48695063089034,0.373207208531331,"index"
"North of Cape Mendocino",2023,595.496081125101,246.289923875959,1439.82984384676,6.38939480795943,0.450460018958248,"index"
"North of Cape Mendocino",2024,617.5827892017,323.317561736301,1179.67146439521,6.42581313109704,0.330198989725028,"index"
"South of Cape Mendocino",2003,133.93681980541,55.8022326210096,321.475877523093,4.89736819477319,0.446719593810603,"index"
"South of Cape Mendocino",2004,36.3724464975384,11.0292751647862,119.949393269302,3.59381152364718,0.60881649705876,"index"
"South of Cape Mendocino",2005,46.824728425713,17.4772570593119,125.451904992928,3.84641144854212,0.502820978959322,"index"
"South of Cape Mendocino",2006,53.8078827439276,19.7279893106904,146.760432590834,3.98541997583868,0.511938780082599,"index"
"South of Cape Mendocino",2007,45.1420997272908,15.7958748199719,129.008946387199,3.80981528619792,0.535758042433724,"index"
"South of Cape Mendocino",2008,90.0033956320512,35.575355817841,227.702886986645,4.49984739886355,0.473577198536373,"index"
"South of Cape Mendocino",2009,73.9374900476781,26.4890215844574,206.378042960943,4.30322000713407,0.523728827625462,"index"
"South of Cape Mendocino",2010,60.3069983139151,23.4796090125957,154.897555733723,4.09944815527278,0.48129242160878,"index"
"South of Cape Mendocino",2011,51.4966195968924,19.4117013744041,136.613570276936,3.94151616662007,0.497784717702726,"index"
"South of Cape Mendocino",2012,90.9508001473164,33.3491128630443,248.044020883198,4.51031870258697,0.511890799678571,"index"
"South of Cape Mendocino",2013,77.1403382530164,27.8788357195233,213.446208645743,4.3456263376942,0.519274089279513,"index"
"South of Cape Mendocino",2014,210.662011230755,87.0463444547332,509.825923808492,5.35025500664638,0.450933967109995,"index"
"South of Cape Mendocino",2015,62.4312077642784,21.5823862797192,180.594288897938,4.13406527478238,0.541942480139371,"index"
"South of Cape Mendocino",2016,114.248844918964,51.1665135238016,255.104318554861,4.73837891960473,0.409851222066583,"index"
"South of Cape Mendocino",2017,47.1374998098044,19.5573421937591,113.611750835364,3.85306885854957,0.448844004164947,"index"
"South of Cape Mendocino",2018,56.4594764695169,25.7029160449588,124.01987687452,4.03352315019144,0.401496510216324,"index"
"South of Cape Mendocino",2019,62.8936415655683,19.3424626516742,204.503956947581,4.14144507060887,0.601614245651773,"index"
"South of Cape Mendocino",2021,87.3279599831872,37.8232478118598,201.626593061474,4.46967068629006,0.426919452518055,"index"
"South of Cape Mendocino",2022,67.5718844463207,27.9633635229243,163.28363230996,4.21319198597675,0.450159689225529,"index"
"South of Cape Mendocino",2023,58.2697833379617,20.3062909649803,167.207672543872,4.06508366290475,0.537843008049291,"index"
"South of Cape Mendocino",2024,64.022055323803,27.9727270692338,146.529280385831,4.15922763842818,0.422455536277402,"index"
"North of Monterey Bay",2003,1417.43988497414,703.176928965113,2857.22660223282,7.25660762551329,0.357659168152502,"index"
"North of Monterey Bay",2004,423.003507361222,146.184193666368,1224.01719879692,6.047380470646,0.542108453019137,"index"
"North of Monterey Bay",2005,521.372737657269,228.800705882921,1188.06246913999,6.25646521332241,0.420218879104646,"index"
"North of Monterey Bay",2006,608.370381916386,261.987207723662,1412.71982250171,6.4107838772744,0.429848817035902,"index"
"North of Monterey Bay",2007,516.470281278165,208.43153211157,1279.75622853823,6.24701774823664,0.462971335821879,"index"
"North of Monterey Bay",2008,971.227758757267,436.558091285438,2160.72815556615,6.87856100181324,0.407986859668003,"index"
"North of Monterey Bay",2009,841.657778317309,337.912234426391,2096.36628577395,6.73537349257051,0.465614317132417,"index"
"North of Monterey Bay",2010,678.196476713985,313.247369457042,1468.32984367755,6.51943703462347,0.394111241103792,"index"
"North of Monterey Bay",2011,586.318276262747,256.241645120127,1341.58177496307,6.37386277568754,0.422325030819363,"index"
"North of Monterey Bay",2012,1012.77091679068,415.795330959505,2466.85052362198,6.92044533532859,0.454218646895322,"index"
"North of Monterey Bay",2013,820.736429350959,345.153680647862,1951.61843616844,6.71020202179598,0.441953147929185,"index"
"North of Monterey Bay",2014,2246.77247965752,1086.57044303582,4645.79780142243,7.71725001189959,0.37065394324156,"index"
"North of Monterey Bay",2015,707.982097693482,288.239869782035,1738.9636313446,6.56241880763036,0.458490972307709,"index"
"North of Monterey Bay",2016,1150.03614989554,606.102607783798,2182.11096451565,7.04754865555501,0.326791394686639,"index"
"North of Monterey Bay",2017,497.318339016689,244.113940124964,1013.15611142776,6.20923034221084,0.363065476611229,"index"
"North of Monterey Bay",2018,567.22276824672,303.404612896088,1060.43763061593,6.34075211589097,0.319232827755632,"index"
"North of Monterey Bay",2019,682.958604206527,246.433708460585,1892.72992714116,6.52643424895879,0.520081609090441,"index"
"North of Monterey Bay",2021,920.202367717248,436.29657824715,1940.81833269102,6.8245936107644,0.380757697188702,"index"
"North of Monterey Bay",2022,719.595376524376,346.282041136884,1495.36344482435,6.57868907699233,0.37318822792773,"index"
"North of Monterey Bay",2023,649.933458015164,267.804667598354,1577.31940834232,6.47686998536492,0.452361436145982,"index"
"North of Monterey Bay",2024,677.338879334444,354.054206094241,1295.81275850151,6.51817170799051,0.33098653196494,"index"
"South of Monterey Bay",2003,8.92388892079956,2.08033939026423,38.2801930509302,2.18873182924938,0.74297323416998,"index"
"South of Monterey Bay",2004,2.37019220414513,0.44880667116221,12.517218315946,0.862971050654123,0.849063617607926,"index"
"South of Monterey Bay",2005,3.08090634726571,0.677597516601309,14.0082920731941,1.12522382228974,0.772680332331872,"index"
"South of Monterey Bay",2006,3.52797792442682,0.765582181281629,16.2577297899052,1.26072488087633,0.779526361826064,"index"
"South of Monterey Bay",2007,2.95202557185415,0.623228935866842,13.9827509208314,1.08249156925293,0.793551787643112,"index"
"South of Monterey Bay",2008,5.96692373101005,1.34368068682033,26.4974998605838,1.78623150666004,0.760635852881551,"index"
"South of Monterey Bay",2009,4.84045417646665,1.04101962086897,22.5067771680573,1.57700855443896,0.784100079903971,"index"
"South of Monterey Bay",2010,3.95891676637514,0.895853161935075,17.4950791368888,1.37597044400179,0.758151280803599,"index"
"South of Monterey Bay",2011,3.37117696027282,0.741354436625031,15.3298254330438,1.21526192976371,0.772737860350843,"index"
"South of Monterey Bay",2012,5.98414870014197,1.27938595048454,27.990017908082,1.78911408998608,0.787123572429301,"index"
"South of Monterey Bay",2013,5.13255744359616,1.13261774671599,23.2586377780111,1.63560406197616,0.770969533274429,"index"
"South of Monterey Bay",2014,14.0077361371974,3.26442651402924,60.1075474807239,2.63960975822686,0.743138990798006,"index"
"South of Monterey Bay",2015,4.09063230582822,0.857781530360136,19.507615947921,1.40869955610768,0.797007193482275,"index"
"South of Monterey Bay",2016,7.7180650069424,1.88917000758861,31.531586470306,2.04356368585041,0.718087737202737,"index"
"South of Monterey Bay",2017,3.14319352761078,0.738287926298644,13.3818598409774,1.14523933008806,0.739126192086624,"index"
"South of Monterey Bay",2018,3.81627290565405,0.93839596246644,15.520035755642,1.3392742671856,0.715756800877612,"index"
"South of Monterey Bay",2019,4.16314146081491,0.79910106546632,21.6890548289309,1.42626994813393,0.842126596418543,"index"
"South of Monterey Bay",2021,5.82504876974541,1.35413484616142,25.0574699160114,1.7621673719052,0.744403786457935,"index"
"South of Monterey Bay",2022,4.49484891546897,1.05080360332653,19.226872375517,1.50293205567215,0.741532425690448,"index"
"South of Monterey Bay",2023,3.83240644789706,0.811537563723791,18.0981630899366,1.34349292126291,0.792013290733598,"index"
"South of Monterey Bay",2024,4.2659651910593,1.03122463867344,17.6474245560501,1.45066846039545,0.724463003418825,"index"
