"area","year","est","lwr","upr","log_est","se","type"
"WA",2010,453.515020740086,183.644586091105,1119.96698848963,6.11702839081502,0.461246280854009,"index"
"WA",2011,365.766471544913,126.981301040387,1053.58120140747,5.90199507386886,0.539782997288735,"index"
"WA",2012,343.021200650828,126.267296283928,931.860802906192,5.83779225473344,0.509902836774547,"index"
"WA",2013,472.318297929644,170.95904384546,1304.90069165814,6.15765311832744,0.518493762234083,"index"
"WA",2014,969.966803213633,443.239370133013,2122.63544877373,6.87726184742069,0.399574630239509,"index"
"WA",2015,324.093053058843,118.714767706482,884.778777487061,5.78103067535697,0.512410930702904,"index"
"WA",2016,612.966489240643,282.473465588839,1330.13526119618,6.41831026762405,0.395275451324145,"index"
"WA",2017,364.740387810564,152.921238129146,869.961243629536,5.8991858342402,0.443509592890753,"index"
"WA",2018,352.418258326052,158.484643567034,783.663489447391,5.86481870408777,0.407742697202742,"index"
"WA",2019,481.257554854404,163.322021695619,1418.11148123115,6.17640258387754,0.551376835129752,"index"
"WA",2021,339.768176919885,146.456483887636,788.236962837584,5.82826355246808,0.42936258680422,"index"
"WA",2022,419.613789284511,174.044757942756,1011.66926392358,6.03933473890998,0.448999190882454,"index"
"WA",2023,239.46365075449,85.4211695783233,671.295421448081,5.47840163395253,0.525931948073474,"index"
"WA",2024,480.980082221434,218.024475855423,1061.08196607773,6.17582586014533,0.403690340911075,"index"
"OR",2003,646.421501878358,274.524341646882,1522.12643725474,6.47145177069814,0.436952844096171,"index"
"OR",2004,218.091608050481,61.4008099461871,774.646939408951,5.38491519493627,0.646691560948065,"index"
"OR",2005,137.459844552713,49.9133643467558,378.560113343353,4.92333183483812,0.516868194185806,"index"
"OR",2006,337.497523794116,128.2091992065,888.427501865132,5.82155817337935,0.493832990004321,"index"
"OR",2007,249.953405359284,81.0171732501357,771.153847318389,5.52127452192874,0.574813304316409,"index"
"OR",2008,399.986383896687,159.944885635063,1000.27648066088,5.99143050627032,0.467662274607596,"index"
"OR",2009,332.18946674815,83.5083851669891,1321.42229307581,5.80570548911524,0.7044815374313,"index"
"OR",2010,371.187485266802,148.799135545561,925.94724232457,5.91670728608401,0.466391209439519,"index"
"OR",2011,287.932901272367,99.2152852916256,835.610716548735,5.66272747129832,0.543599470031295,"index"
"OR",2012,280.187703072432,101.081627711745,776.651016907633,5.63545974668874,0.520178620187656,"index"
"OR",2013,397.49779569174,137.848162965989,1146.22127839873,5.98518938864943,0.540334713263999,"index"
"OR",2014,830.280049415528,380.052329667886,1813.86852978868,6.72176305281542,0.398708397750046,"index"
"OR",2015,260.360867279068,94.5269635381848,717.126401536483,5.5620686197751,0.51693985477248,"index"
"OR",2016,533.096110027987,250.988970971274,1132.28665557379,6.27870172691218,0.384340087389956,"index"
"OR",2017,310.157025245856,134.27507206194,716.420247125121,5.73707870228578,0.427144700833151,"index"
"OR",2018,304.216097603698,138.359969213814,668.88880192077,5.71773829625447,0.401986741036098,"index"
"OR",2019,407.675074688067,131.737500169589,1261.59192567013,6.01047047155225,0.576367307213539,"index"
"OR",2021,287.697430921287,121.888467348343,679.061879760636,5.66190934080365,0.43817280472746,"index"
"OR",2022,354.650374187322,150.103002114617,837.937190724311,5.87113244273656,0.438686991350673,"index"
"OR",2023,191.544937429563,63.3822840563391,578.859907009392,5.2551224412989,0.564264475732942,"index"
"OR",2024,410.06048946366,185.156767280992,908.147228364571,6.01630468409331,0.405671651832071,"index"
